city,crime,value
4388,Batalha,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",66
4389,Nelas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",45
4390,Ferreira do Zêzere,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",43
4391,Mação,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26
4392,Beiras e Serra da Estrela,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",576
4396,Seia,Crimes contra a identidade cultural e integridade pessoal,0
4397,Sesimbra,Crimes contra a identidade cultural e integridade pessoal,0
4398,Sintra,Crimes contra a identidade cultural e integridade pessoal,16
4399,Beja,Crimes contra a identidade cultural e integridade pessoal,0
4400,Castro Verde,Crimes contra a identidade cultural e integridade pessoal,0
4401,Vidigueira,Crimes contra a identidade cultural e integridade pessoal,0
4402,Santarém,Violência doméstica contra cônjuge ou análogos,127
4403,Arronches,Violência doméstica contra cônjuge ou análogos,9
4404,Campo Maior,Violência doméstica contra cônjuge ou análogos,43
4405,Fronteira,Violência doméstica contra cônjuge ou análogos,4
4406,Sousel,Violência doméstica contra cônjuge ou análogos,16
4407,Borba,Violência doméstica contra cônjuge ou análogos,17
4408,Vila Real de Santo António,Crimes contra a vida em sociedade,66
4410,Lagoa,Crimes contra a vida em sociedade,38
4411,Machico,Crimes contra a vida em sociedade,49
4412,Santana,Crimes contra a vida em sociedade,14
4414,Melgaço,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
4415,Arouca,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",48
4416,Montalegre,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",3
4417,Figueira da Foz,Ofensa à integridade física voluntária simples,100
4418,Pampilhosa da Serra,Ofensa à integridade física voluntária simples,5
4419,Ansião,Ofensa à integridade física voluntária simples,19
4420,Batalha,Ofensa à integridade física voluntária simples,27
4421,Figueiró dos Vinhos,Ofensa à integridade física voluntária simples,6
4422,Porto de Mós,Ofensa à integridade física voluntária simples,34
4423,Viseu Dão Lafões,Ofensa à integridade física voluntária simples,447
4424,Peniche,Crimes contra a identidade cultural e integridade pessoal,0
4425,Aveiro,Crimes contra a identidade cultural e integridade pessoal,5
4426,Sever do Vouga,Crimes contra a identidade cultural e integridade pessoal,0
4427,Penacova,Crimes contra a identidade cultural e integridade pessoal,0
4428,Paredes,Crimes contra a identidade cultural e integridade pessoal,0
4429,Chaves,Crimes contra a identidade cultural e integridade pessoal,0
4430,Ribeira de Pena,Crimes contra a identidade cultural e integridade pessoal,0
4431,Bragança,Crimes contra a identidade cultural e integridade pessoal,0
4432,Vila Flor,Crimes contra a identidade cultural e integridade pessoal,0
4433,Bombarral,Crimes contra a identidade cultural e integridade pessoal,0
4434,Castelo de Vide,Crimes previstos em legislação avulsa,0
4435,Elvas,Crimes previstos em legislação avulsa,76
4436,Ponte de Sor,Crimes previstos em legislação avulsa,64
4437,Sousel,Crimes previstos em legislação avulsa,3
4438,Mora,Crimes previstos em legislação avulsa,0
4439,Algarve,Crimes previstos em legislação avulsa,1486
4440,Albufeira,Crimes previstos em legislação avulsa,349
4441,Alcoutim,Crimes previstos em legislação avulsa,0
4442,Faro,Crimes previstos em legislação avulsa,194
4443,Portimão,Crimes previstos em legislação avulsa,151
4444,Nordeste,Crimes previstos em legislação avulsa,9
4464,Olhão,Violência doméstica contra cônjuge ou análogos,141
4465,Portimão,Violência doméstica contra cônjuge ou análogos,131
4467,Ribeira Grande,Violência doméstica contra cônjuge ou análogos,150
4468,Câmara de Lobos,Violência doméstica contra cônjuge ou análogos,44
4470,Caminha,Crimes contra o património,289
4471,Vila do Porto,Crimes previstos em legislação avulsa,0
4472,São Vicente,Crimes previstos em legislação avulsa,8
4474,Ponte de Lima,Condução sem habilitação legal,14
4475,Ave,Condução sem habilitação legal,223
4476,Espinho,Condução sem habilitação legal,16
4477,Paredes,Condução sem habilitação legal,80
4478,Penalva do Castelo,Ofensa à integridade física voluntária simples,21
4479,Sátão,Ofensa à integridade física voluntária simples,15
4480,Constância,Ofensa à integridade física voluntária simples,10
4481,Entroncamento,Ofensa à integridade física voluntária simples,43
4482,Tomar,Ofensa à integridade física voluntária simples,85
4483,Torres Novas,Ofensa à integridade física voluntária simples,58
4484,Almeida,Ofensa à integridade física voluntária simples,19
4485,Lisboa,Ofensa à integridade física voluntária simples,1528
4486,Oeiras,Ofensa à integridade física voluntária simples,250
4487,Santiago do Cacém,Ofensa à integridade física voluntária simples,59
4488,Aljustrel,Ofensa à integridade física voluntária simples,23
4489,Ferreira do Alentejo,Ofensa à integridade física voluntária simples,34
4490,Ourique,Ofensa à integridade física voluntária simples,12
4491,Golegã,Ofensa à integridade física voluntária simples,9
4492,Ponte de Sor,Ofensa à integridade física voluntária simples,49
4493,Sousel,Ofensa à integridade física voluntária simples,11
4494,Arraiolos,Ofensa à integridade física voluntária simples,7
4495,Abrantes,Crimes contra a identidade cultural e integridade pessoal,0
4496,Alcanena,Crimes contra a identidade cultural e integridade pessoal,0
4497,Celorico da Beira,Crimes contra a identidade cultural e integridade pessoal,0
4498,Póvoa de Lanhoso,Crimes contra o património,243
4499,Vieira do Minho,Crimes contra o património,91
4501,Oliveira de Azeméis,Crimes contra o património,517
4502,Santa Maria da Feira,Crimes contra o património,1151
4503,Vale de Cambra,Crimes contra o património,147
4504,São João da Pesqueira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
4505,Sernancelhe,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5
4506,Alfândega da Fé,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
4507,Bombarral,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",38
4508,Cadaval,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
4509,Peniche,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",51
4510,Anadia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",131
4511,Estarreja,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91
4512,Ovar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",101
4513,Vagos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",42
4515,Coimbra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",296
4516,Oliveira de Frades,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",30
4517,São Pedro do Sul,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",33
4518,Oleiros,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
4519,Médio Tejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",458
4520,Vila de Rei,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",6
4523,Monção,Crimes contra as pessoas,71
4524,Ponte de Lima,Crimes contra as pessoas,285
4525,Valença,Crimes contra as pessoas,177
4526,Amares,Crimes contra as pessoas,169
4527,Guimarães,Crimes contra as pessoas,912
4528,Vizela,Crimes contra as pessoas,167
4529,Paredes,Crimes contra as pessoas,566
4530,Porto,Crimes contra as pessoas,2421
4531,Amarante,Crimes contra as pessoas,341
4532,Loures,Crimes contra a identidade cultural e integridade pessoal,14
4533,Cartaxo,Crimes contra a identidade cultural e integridade pessoal,0
4534,Chaves,Condução sem habilitação legal,32
4535,Mirandela,Condução sem habilitação legal,11
4536,Caldas da Rainha,Condução sem habilitação legal,86
4537,Aveiro,Condução sem habilitação legal,76
4538,Ovar,Condução sem habilitação legal,47
4539,Mortágua,Condução sem habilitação legal,8
4540,Figueiró dos Vinhos,Condução sem habilitação legal,7
4541,Pedrógão Grande,Condução sem habilitação legal,4
4542,Carregal do Sal,Condução sem habilitação legal,9
4543,Portel,Ofensa à integridade física voluntária simples,9
4544,Vendas Novas,Ofensa à integridade física voluntária simples,29
4545,Viana do Alentejo,Ofensa à integridade física voluntária simples,8
4546,Cinfães,Crimes contra as pessoas,151
4547,Paços de Ferreira,Crimes contra as pessoas,372
4548,Resende,Crimes contra as pessoas,88
4549,Peso da Régua,Crimes contra as pessoas,121
4550,Sernancelhe,Crimes contra as pessoas,25
4551,Bragança,Crimes contra as pessoas,294
4552,Oeste,Crimes contra as pessoas,2667
4553,Baião,Crimes contra o património,112
4554,Marco de Canaveses,Crimes contra o património,457
4555,Carrazeda de Ansiães,Crimes contra o património,55
4556,Mesão Frio,Crimes contra o património,27
4557,Sabrosa,Crimes contra o património,48
4558,Sernancelhe,Crimes contra o património,30
4559,Alfândega da Fé,Crimes contra o património,37
4560,Macedo de Cavaleiros,Crimes contra o património,163
4561,Vila Flor,Crimes contra o património,81
4562,Alcobaça,Crimes contra o património,698
4563,Peniche,Crimes contra o património,444
4564,Aveiro,Crimes contra o património,1544
4565,Ílhavo,Crimes contra o património,698
4566,Vagos,Crimes contra o património,323
4567,Mira,Crimes contra o património,190
4568,Montemor-o-Velho,Crimes contra o património,212
4569,Penacova,Crimes contra o património,87
4570,Penela,Crimes contra o património,75
4571,Pedrógão Grande,Crimes contra o património,55
4572,Tondela,Crimes contra o património,293
4573,Viseu,Crimes contra o património,1274
4574,Manteigas,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10
4575,Mêda,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9
4576,Seia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",63
4577,Cascais,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",188
4578,Moita,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",106
4579,Seixal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",92
4580,Baixo Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",328
4581,Alvito,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",16
4582,Castro Marim,Ofensa à integridade física voluntária simples,21
4583,Faro,Ofensa à integridade física voluntária simples,214
4584,Lagos,Ofensa à integridade física voluntária simples,131
4585,Tavira,Ofensa à integridade física voluntária simples,85
4586,Lajes do Pico,Ofensa à integridade física voluntária simples,8
4587,Nordeste,Ofensa à integridade física voluntária simples,9
4588,Ponta Delgada,Ofensa à integridade física voluntária simples,323
4589,Santa Cruz da Graciosa,Ofensa à integridade física voluntária simples,13
4590,Santa Cruz das Flores,Ofensa à integridade física voluntária simples,15
4591,Porto Moniz,Ofensa à integridade física voluntária simples,4
4592,Santana,Ofensa à integridade física voluntária simples,10
4593,Viana do Castelo,Violência doméstica contra cônjuge ou análogos,191
4594,Amares,Violência doméstica contra cônjuge ou análogos,69
4595,Barcelos,Violência doméstica contra cônjuge ou análogos,287
4596,Mondim de Basto,Violência doméstica contra cônjuge ou análogos,18
4597,Vila Nova de Famalicão,Violência doméstica contra cônjuge ou análogos,232
4598,Vizela,Violência doméstica contra cônjuge ou análogos,59
4600,Espinho,Violência doméstica contra cônjuge ou análogos,60
4601,Oliveira de Azeméis,Violência doméstica contra cônjuge ou análogos,158
4602,Montemor-o-Novo,Crimes contra a identidade cultural e integridade pessoal,0
4603,Monchique,Crimes contra a identidade cultural e integridade pessoal,0
4605,Santa Cruz da Graciosa,Crimes contra a identidade cultural e integridade pessoal,0
4607,Câmara de Lobos,Crimes contra a identidade cultural e integridade pessoal,0
4608,Porto Moniz,Crimes contra a identidade cultural e integridade pessoal,0
4609,Porto Santo,Crimes contra a identidade cultural e integridade pessoal,0
4610,Vila Nova de Cerveira,Crimes contra a vida em sociedade,98
4611,Terras de Bouro,Crimes contra a vida em sociedade,55
4612,Guimarães,Crimes contra a vida em sociedade,343
4613,Vizela,Crimes contra a vida em sociedade,88
4614,Oliveira de Azeméis,Crimes contra a vida em sociedade,318
4615,Vila do Conde,Crimes contra a vida em sociedade,307
4616,Alto Tâmega,Crimes contra a vida em sociedade,705
4617,Alto Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",396
4618,Marvão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",11
4619,Monforte,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",8
4620,Alentejo Central,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",357
4621,Alandroal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",0
4622,Viana do Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",35
4623,Vila Viçosa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",27
4624,Castro Marim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",9
4625,Lagos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",52
4626,Oliveira do Hospital,Crimes contra as pessoas,92
4627,Penacova,Crimes contra as pessoas,60
4628,Castanheira de Pêra,Crimes contra as pessoas,13
4629,Aguiar da Beira,Crimes contra as pessoas,33
4630,Tondela,Crimes contra as pessoas,187
4631,Beira Baixa,Crimes contra as pessoas,668
4638,Montalegre,Violência doméstica contra cônjuge ou análogos,15
4639,Vagos,Crimes contra a integridade física,95
4640,Oliveira do Hospital,Crimes contra a integridade física,69
4641,Penacova,Crimes contra a integridade física,39
4642,Ribeira de Pena,Furto de veículo e em veículo motorizado,9
4643,Santa Marta de Penaguião,Furto de veículo e em veículo motorizado,0
4644,Alfândega da Fé,Furto de veículo e em veículo motorizado,3
4645,Oeste,Furto de veículo e em veículo motorizado,913
4646,Arruda dos Vinhos,Furto de veículo e em veículo motorizado,25
4647,Caldas da Rainha,Furto de veículo e em veículo motorizado,114
4648,Peniche,Furto de veículo e em veículo motorizado,92
4649,Albergaria-a-Velha,Furto de veículo e em veículo motorizado,56
4650,Oliveira do Hospital,Furto de veículo e em veículo motorizado,16
4651,Penela,Furto de veículo e em veículo motorizado,6
4652,Alvaiázere,Furto de veículo e em veículo motorizado,5
4653,Leiria,Furto de veículo e em veículo motorizado,278
4654,Porto de Mós,Furto de veículo e em veículo motorizado,43
4655,Beja,Crimes contra animais de companhia,6
4656,Cuba,Crimes contra animais de companhia,0
4657,Mértola,Crimes contra animais de companhia,0
4658,Azambuja,Crimes contra animais de companhia,6
4659,Benavente,Crimes contra animais de companhia,4
4660,Rio Maior,Crimes contra animais de companhia,0
4661,Campo Maior,Crimes contra animais de companhia,0
4662,Crato,Crimes contra animais de companhia,0
4663,Portalegre,Crimes contra animais de companhia,0
4664,Arraiolos,Crimes contra animais de companhia,3
4665,Borba,Crimes contra animais de companhia,0
4666,Reguengos de Monsaraz,Crimes contra animais de companhia,4
4667,Elvas,Crimes contra a identidade cultural e integridade pessoal,0
4668,Nisa,Crimes contra a identidade cultural e integridade pessoal,0
4669,Estremoz,Crimes contra a identidade cultural e integridade pessoal,0
4670,Porto,Condução sem habilitação legal,362
4671,Valongo,Condução sem habilitação legal,36
4672,Ribeira de Pena,Condução sem habilitação legal,0
4673,Marco de Canaveses,Condução sem habilitação legal,43
4674,Armamar,Condução sem habilitação legal,5
4675,Penedono,Condução sem habilitação legal,3
4676,Santa Marta de Penaguião,Condução sem habilitação legal,3
4677,Vimioso,Condução sem habilitação legal,0
4679,Estarreja,Condução sem habilitação legal,21
4681,Arganil,Condução sem habilitação legal,13
4682,Coimbra,Condução sem habilitação legal,141
4683,Mealhada,Condução sem habilitação legal,29
4684,Miranda do Corvo,Condução sem habilitação legal,8
4685,Alvaiázere,Condução sem habilitação legal,0
4686,Pombal,Condução sem habilitação legal,37
4687,Montemor-o-Novo,Ofensa à integridade física voluntária simples,31
4688,Mourão,Ofensa à integridade física voluntária simples,18
4689,Albufeira,Ofensa à integridade física voluntária simples,214
4690,Penafiel,Crimes contra as pessoas,434
4691,Carrazeda de Ansiães,Crimes contra as pessoas,57
4692,Freixo de Espada à Cinta,Crimes contra as pessoas,31
4693,Mesão Frio,Crimes contra as pessoas,57
4694,Tabuaço,Crimes contra as pessoas,32
4695,Vila Nova de Foz Côa,Crimes contra as pessoas,76
4696,Vimioso,Crimes contra as pessoas,34
4697,Cadaval,Crimes contra as pessoas,92
4698,Cinfães,Crimes contra o património,128
4699,Resende,Crimes contra o património,72
4700,Lamego,Crimes contra o património,200
4701,Tarouca,Crimes contra o património,30
4702,Mogadouro,Crimes contra o património,40
4703,Oeste,Crimes contra o património,5144
4704,Águeda,Crimes contra o património,509
4705,Estarreja,Crimes contra o património,393
4706,Murtosa,Crimes contra o património,124
4707,Tábua,Crimes contra o património,111
4708,Leiria,Crimes contra o património,1727
4709,Pombal,Crimes contra o património,484
4710,Castelo Branco,Crimes contra o património,875
4711,Idanha-a-Nova,Crimes contra o património,186
4712,Penamacor,Crimes contra o património,98
4713,Sabugal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",27
4714,Trancoso,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26
4716,Mafra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",104
4717,Sintra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",311
4718,Vila Franca de Xira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",201
4719,Grândola,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",58
4720,Sines,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",56
4724,Calheta,Ofensa à integridade física voluntária simples,4
4725,Lagoa,Ofensa à integridade física voluntária simples,102
4726,São Roque do Pico,Ofensa à integridade física voluntária simples,14
4727,Calheta,Ofensa à integridade física voluntária simples,10
4728,Funchal,Ofensa à integridade física voluntária simples,269
4729,Alto Minho,Violência doméstica contra cônjuge ou análogos,564
4730,Caminha,Violência doméstica contra cônjuge ou análogos,46
4731,Melgaço,Violência doméstica contra cônjuge ou análogos,14
4732,Santa Maria da Feira,Violência doméstica contra cônjuge ou análogos,332
4733,Mora,Crimes contra a identidade cultural e integridade pessoal,0
4734,Algarve,Crimes contra a identidade cultural e integridade pessoal,19
4735,Albufeira,Crimes contra a identidade cultural e integridade pessoal,0
4736,Vila Real de Santo António,Crimes contra a identidade cultural e integridade pessoal,0
4737,Angra do Heroísmo,Crimes contra a identidade cultural e integridade pessoal,0
4738,Lajes do Pico,Crimes contra a identidade cultural e integridade pessoal,0
4739,Madalena,Crimes contra a identidade cultural e integridade pessoal,0
4740,Vila da Praia da Vitória,Crimes contra a identidade cultural e integridade pessoal,0
4742,Alto Minho,Crimes contra a vida em sociedade,1435
4743,Melgaço,Crimes contra a vida em sociedade,51
4744,Valença,Crimes contra a vida em sociedade,158
4745,Santa Maria da Feira,Crimes contra a vida em sociedade,746
4746,Santo Tirso,Crimes contra a vida em sociedade,232
4747,Vila Nova de Gaia,Crimes contra a vida em sociedade,629
4748,Barrancos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",20
4749,Cuba,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",12
4750,Serpa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29
4751,Alpiarça,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",49
4752,Benavente,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",132
4753,Vila Velha de Ródão,Crimes contra as pessoas,31
4754,Abrantes,Crimes contra as pessoas,255
4755,Ferreira do Zêzere,Crimes contra as pessoas,40
4756,Sardoal,Crimes contra as pessoas,30
4757,Torres Novas,Crimes contra as pessoas,219
4758,Lisboa,Crimes contra as pessoas,5413
4759,Loures,Crimes contra as pessoas,1542
4760,Odivelas,Crimes contra as pessoas,931
4761,Palmela,Crimes contra as pessoas,612
4762,Águeda,Crimes contra as pessoas,262
4763,Estarreja,Crimes contra as pessoas,273
4764,Almeida,Crimes contra o património,84
4765,Belmonte,Crimes contra o património,77
4766,Figueira de Castelo Rodrigo,Crimes contra o património,53
4767,Fundão,Crimes contra o património,566
4768,Tâmega e Sousa,Crimes contra a vida em sociedade,2179
4769,Constância,Condução sem habilitação legal,0
4770,Idanha-a-Nova,Crimes contra as pessoas,75
4771,Loulé,Crimes contra animais de companhia,13
4772,São Brás de Alportel,Crimes contra animais de companhia,0
4773,Lagoa,Crimes contra animais de companhia,0
4774,Lajes do Pico,Crimes contra animais de companhia,0
4775,Vila do Porto,Crimes contra animais de companhia,0
4776,Funchal,Crimes contra animais de companhia,18
4777,Ponta do Sol,Crimes contra animais de companhia,0
4780,Caminha,Crimes previstos em legislação avulsa,32
4781,Ponte da Barca,Crimes previstos em legislação avulsa,5
4782,Viseu,Crimes contra a integridade física,483
4783,Oleiros,Crimes contra a integridade física,10
4784,Penamacor,Crimes contra a integridade física,27
4785,Proença-a-Nova,Crimes contra a integridade física,30
4786,Alcanena,Crimes contra a integridade física,46
4787,Figueira de Castelo Rodrigo,Crimes contra a integridade física,40
4788,Pinhel,Crimes contra a integridade física,34
4789,Almada,Crimes contra a integridade física,1031
4790,Amadora,Crimes contra a integridade física,1080
4791,Mafra,Crimes contra a integridade física,384
4792,Moita,Crimes contra a integridade física,444
4793,Sesimbra,Crimes contra a integridade física,305
4794,Alentejo Litoral,Crimes contra a integridade física,606
4795,Alcácer do Sal,Crimes contra a integridade física,82
4796,Aljustrel,Crimes contra a integridade física,52
4797,Alvito,Crimes contra a integridade física,22
4798,Beja,Crimes contra a integridade física,206
4799,Alpiarça,Crimes contra a integridade física,45
4800,Penalva do Castelo,Furto de veículo e em veículo motorizado,0
4801,Beira Baixa,Furto de veículo e em veículo motorizado,0
4802,Castelo Branco,Furto de veículo e em veículo motorizado,93
4803,Penamacor,Furto de veículo e em veículo motorizado,4
4804,Alcanena,Furto de veículo e em veículo motorizado,21
4805,Entroncamento,Furto de veículo e em veículo motorizado,59
4806,Belmonte,Furto de veículo e em veículo motorizado,3
4808,Sintra,Furto de veículo e em veículo motorizado,1321
4809,Alcácer do Sal,Furto de veículo e em veículo motorizado,56
4810,Gondomar,Crimes previstos em legislação avulsa,212
4811,Póvoa de Varzim,Crimes previstos em legislação avulsa,12
4812,Vale de Cambra,Crimes previstos em legislação avulsa,22
4813,Felgueiras,Crimes previstos em legislação avulsa,84
4814,Armamar,Crimes previstos em legislação avulsa,0
4815,Mesão Frio,Crimes previstos em legislação avulsa,5
4816,Tabuaço,Crimes previstos em legislação avulsa,0
4817,Arruda dos Vinhos,Crimes previstos em legislação avulsa,13
4818,Estarreja,Crimes previstos em legislação avulsa,30
4819,Cantanhede,Crimes previstos em legislação avulsa,62
4820,Alijó,Violência doméstica contra cônjuge ou análogos,25
4821,Murça,Violência doméstica contra cônjuge ou análogos,10
4822,Penedono,Violência doméstica contra cônjuge ou análogos,4
4823,Tabuaço,Violência doméstica contra cônjuge ou análogos,12
4824,Miranda do Douro,Violência doméstica contra cônjuge ou análogos,11
4825,Óbidos,Violência doméstica contra cônjuge ou análogos,19
4827,Coimbra,Violência doméstica contra cônjuge ou análogos,282
4828,Lousã,Violência doméstica contra cônjuge ou análogos,36
4829,Mealhada,Violência doméstica contra cônjuge ou análogos,43
4831,Porto de Mós,Violência doméstica contra cônjuge ou análogos,59
4832,Redondo,Condução sem habilitação legal,0
4833,Albufeira,Condução sem habilitação legal,152
4834,Aljezur,Condução sem habilitação legal,20
4835,Horta,Condução sem habilitação legal,8
4836,Santa Cruz da Graciosa,Condução sem habilitação legal,0
4837,São Roque do Pico,Condução sem habilitação legal,3
4838,Funchal,Condução sem habilitação legal,122
4839,Santa Cruz,Condução sem habilitação legal,29
4840,Figueira de Castelo Rodrigo,Crimes contra a vida em sociedade,28
4841,Cascais,Crimes contra a vida em sociedade,428
4842,Mafra,Crimes contra a vida em sociedade,245
4843,Borba,Crimes contra a integridade física,33
4844,Vendas Novas,Crimes contra a integridade física,81
4845,Albufeira,Crimes contra a integridade física,443
4846,Alcoutim,Crimes contra a integridade física,12
4847,Castro Marim,Crimes contra a integridade física,37
4848,Lagoa,Crimes contra a integridade física,169
4849,Monchique,Crimes contra a integridade física,26
4850,São Brás de Alportel,Crimes contra a integridade física,78
4851,Lajes das Flores,Crimes contra a integridade física,0
4852,Monção,Ofensa à integridade física voluntária simples,16
4853,Ponte da Barca,Ofensa à integridade física voluntária simples,20
4854,Fafe,Ofensa à integridade física voluntária simples,95
4855,Monforte,Furto de veículo e em veículo motorizado,0
4856,Borba,Furto de veículo e em veículo motorizado,5
4857,Mourão,Furto de veículo e em veículo motorizado,8
4858,Algarve,Furto de veículo e em veículo motorizado,1926
4859,Albufeira,Furto de veículo e em veículo motorizado,231
4860,São Brás de Alportel,Furto de veículo e em veículo motorizado,13
4861,Silves,Furto de veículo e em veículo motorizado,156
4862,Tavira,Furto de veículo e em veículo motorizado,87
4863,Vila do Bispo,Furto de veículo e em veículo motorizado,49
4864,Corvo,Furto de veículo e em veículo motorizado,0
4865,Madalena,Furto de veículo e em veículo motorizado,7
4866,Ponta Delgada,Furto de veículo e em veículo motorizado,217
4867,Porto Santo,Furto de veículo e em veículo motorizado,5
4868,Alcácer do Sal,Crimes contra a vida em sociedade,74
4869,Sines,Crimes contra a vida em sociedade,82
4870,Almodôvar,Crimes contra a vida em sociedade,31
4871,Azambuja,Crimes contra a vida em sociedade,146
4872,Viana do Alentejo,Crimes contra a vida em sociedade,47
4873,Castro Marim,Crimes contra a vida em sociedade,15
4891,Alcanena,Violência doméstica contra cônjuge ou análogos,20
4892,Guimarães,Crimes contra a identidade cultural e integridade pessoal,0
4893,Póvoa de Lanhoso,Crimes contra a identidade cultural e integridade pessoal,0
4894,Tábua,Crimes previstos em legislação avulsa,13
4895,Vila Nova de Poiares,Crimes previstos em legislação avulsa,0
4896,Carregal do Sal,Crimes previstos em legislação avulsa,11
4897,Mangualde,Crimes previstos em legislação avulsa,57
4898,Nelas,Crimes previstos em legislação avulsa,26
4899,Vila Nova de Paiva,Crimes previstos em legislação avulsa,6
4900,Oleiros,Crimes previstos em legislação avulsa,0
4901,Vila Velha de Ródão,Crimes previstos em legislação avulsa,0
4902,Entroncamento,Crimes previstos em legislação avulsa,26
4903,Sertã,Crimes previstos em legislação avulsa,21
4904,Torres Novas,Crimes previstos em legislação avulsa,87
4905,Vila de Rei,Crimes previstos em legislação avulsa,0
4906,Montijo,Crimes previstos em legislação avulsa,224
4907,Sesimbra,Crimes previstos em legislação avulsa,162
4908,Beja,Crimes previstos em legislação avulsa,88
4909,Alpiarça,Crimes previstos em legislação avulsa,34
4910,Santarém,Crimes previstos em legislação avulsa,120
4911,Chaves,Ofensa à integridade física voluntária simples,83
4912,Vila Pouca de Aguiar,Ofensa à integridade física voluntária simples,9
4913,Carrazeda de Ansiães,Ofensa à integridade física voluntária simples,12
4914,Penedono,Ofensa à integridade física voluntária simples,3
4915,Bragança,Ofensa à integridade física voluntária simples,94
4916,Vila Flor,Ofensa à integridade física voluntária simples,10
4917,Arruda dos Vinhos,Ofensa à integridade física voluntária simples,21
4918,Aveiro,Ofensa à integridade física voluntária simples,172
4919,Estarreja,Ofensa à integridade física voluntária simples,70
4920,Almeida,Violência doméstica contra cônjuge ou análogos,10
4921,Trancoso,Violência doméstica contra cônjuge ou análogos,27
4922,Grândola,Violência doméstica contra cônjuge ou análogos,41
4923,Almodôvar,Violência doméstica contra cônjuge ou análogos,8
4924,Castro Verde,Violência doméstica contra cônjuge ou análogos,10
4925,Mértola,Violência doméstica contra cônjuge ou análogos,5
4926,Serpa,Violência doméstica contra cônjuge ou análogos,23
4927,Chamusca,Violência doméstica contra cônjuge ou análogos,18
4928,Mação,Condução sem habilitação legal,0
4929,Almeida,Condução sem habilitação legal,3
4930,Fundão,Condução sem habilitação legal,21
4931,Manteigas,Condução sem habilitação legal,0
4932,Seia,Condução sem habilitação legal,15
4933,Sesimbra,Condução sem habilitação legal,63
4934,Setúbal,Condução sem habilitação legal,265
4935,Grândola,Condução sem habilitação legal,44
4936,Barrancos,Condução sem habilitação legal,4
4937,Coruche,Condução sem habilitação legal,24
4938,Golegã,Condução sem habilitação legal,4
